layer_idx,func,term,rho,pval,checkpoint
4,spim,F,0.5508414325259213,0.0,512000
4,spim,C,0.4618349642194286,0.0,512000
5,cosine,I,0.5532314383548086,0.0,512000
5,cosine,S,0.2081955754397572,0.0,512000
5,cosine,T,0.1592418565943651,0.0,512000
5,cosine,F,0.48091332292625333,0.0,512000
5,cosine,C,0.3427438771666619,0.0,512000
5,l2,I,0.32997157455271753,0.0,512000
5,l2,S,0.19837169654210804,0.0,512000
5,l2,T,0.21285902333833562,0.0,512000
5,l2,F,0.45621913175089085,0.0,512000
5,l2,C,0.3819034748854507,0.0,512000
5,norm_ratio,I,0.8533427664524544,0.0,512000
5,norm_ratio,S,0.5054595332661811,0.0,512000
5,norm_ratio,T,0.47590487211456695,0.0,512000
5,norm_ratio,F,0.39492755631551296,0.0,512000
5,norm_ratio,C,0.5213892387429008,0.0,512000
5,spim,I,0.7627085112867477,0.0,512000
5,spim,S,0.22660317046534761,0.0,512000
5,spim,T,0.33557350905171013,0.0,512000
5,spim,F,0.4733770269153286,0.0,512000
5,spim,C,0.2462912377086322,0.0,512000
6,cosine,I,0.08900019935457965,0.0,512000
6,cosine,S,0.4251204586444287,0.0,512000
6,cosine,T,0.06578095519191372,0.0,512000
6,cosine,F,0.42803928343649345,0.0,512000
6,cosine,C,0.47655501297793246,0.0,512000
6,l2,I,0.5328346208418261,0.0,512000
6,l2,S,0.4964442744065442,0.0,512000
6,l2,T,0.4319446263721278,0.0,512000
6,l2,F,0.5367911337353661,0.0,512000
6,l2,C,0.4934340799696179,0.0,512000
6,norm_ratio,I,0.7850729389908968,0.0,512000
6,norm_ratio,S,0.4420909149468997,0.0,512000
6,norm_ratio,T,0.46804369082236974,0.0,512000
6,norm_ratio,F,0.4982029000014356,0.0,512000
6,norm_ratio,C,0.34235892479084046,0.0,512000
6,spim,I,0.3151979686046569,0.0,512000
6,spim,S,0.4145955213752301,0.0,512000
6,spim,T,0.5347337519739754,0.0,512000
6,spim,F,0.3985710312467358,0.0,512000
6,spim,C,0.3288067623523221,0.0,512000
0,cosine,I,-0.07266033404865478,0.0,513000
0,cosine,S,,,513000
0,cosine,T,,,513000
0,cosine,F,,,513000
0,cosine,C,,,513000
0,l2,I,,,513000
0,l2,S,0.7340837122721197,0.0,513000
0,l2,T,0.7340837122721197,0.0,513000
0,l2,F,0.7340837122721197,0.0,513000
0,l2,C,0.7340837122721197,0.0,513000
0,norm_ratio,I,,,513000
0,norm_ratio,S,,,513000
0,norm_ratio,T,,,513000
0,norm_ratio,F,,,513000
0,norm_ratio,C,,,513000
0,spim,I,-0.07266033404865478,0.0,513000
0,spim,S,,,513000
0,spim,T,,,513000
0,spim,F,,,513000
0,spim,C,,,513000
1,cosine,I,0.7199701739131674,0.0,513000
1,cosine,S,0.6706735181751515,0.0,513000
1,cosine,T,0.18064642212130405,0.0,513000
1,cosine,F,0.8331870466407424,0.0,513000
1,cosine,C,0.5582345733424787,0.0,513000
1,l2,I,0.5062186664473288,0.0,513000
1,l2,S,0.7739916379406862,0.0,513000
1,l2,T,0.43809128623585175,0.0,513000
1,l2,F,0.8395743848991022,0.0,513000
1,l2,C,0.7082374017977475,0.0,513000
1,norm_ratio,I,0.8214599034474701,0.0,513000
1,norm_ratio,S,0.6140183030006099,0.0,513000
1,norm_ratio,T,0.7554137389648058,0.0,513000
1,norm_ratio,F,0.6931202464660984,0.0,513000
1,norm_ratio,C,0.6503615423060806,0.0,513000
1,spim,I,0.8340974124718714,0.0,513000
1,spim,S,0.6633313641711863,0.0,513000
1,spim,T,0.4696571208998602,0.0,513000
1,spim,F,0.7865054807375299,0.0,513000
1,spim,C,0.48586148373627286,0.0,513000
2,cosine,I,0.7054648951808141,0.0,513000
2,cosine,S,0.7325053885429924,0.0,513000
2,cosine,T,0.40223503145898776,0.0,513000
2,cosine,F,0.839814199972356,0.0,513000
2,cosine,C,0.2013025170030618,0.0,513000
2,l2,I,0.4764156931850332,0.0,513000
2,l2,S,0.6096984526286794,0.0,513000
2,l2,T,0.5329712414658322,0.0,513000
2,l2,F,0.8429208363074522,0.0,513000
2,l2,C,0.47686219818180775,0.0,513000
2,norm_ratio,I,0.8623938415763875,0.0,513000
2,norm_ratio,S,0.6527845420785809,0.0,513000
2,norm_ratio,T,0.857285622914454,0.0,513000
2,norm_ratio,F,0.6756235845335782,0.0,513000
2,norm_ratio,C,0.8284668742825338,0.0,513000
2,spim,I,0.837023173089094,0.0,513000
2,spim,S,0.7262695819119046,0.0,513000
2,spim,T,0.7721320873642288,0.0,513000
2,spim,F,0.8123796258218698,0.0,513000
2,spim,C,0.33126267252412395,0.0,513000
3,cosine,I,0.6195950309035856,0.0,513000
3,cosine,S,0.5351404199849826,0.0,513000
3,cosine,T,0.45043193426824785,0.0,513000
3,cosine,F,0.7450857225418757,0.0,513000
3,cosine,C,0.33564390755489254,0.0,513000
3,l2,I,0.36867285556372825,0.0,513000
3,l2,S,0.3636732131855672,0.0,513000
3,l2,T,0.5512188548399305,0.0,513000
3,l2,F,0.7316602154446492,0.0,513000
3,l2,C,0.43533254490209755,0.0,513000
3,norm_ratio,I,0.8663879277967849,0.0,513000
3,norm_ratio,S,0.5356948058912973,0.0,513000
3,norm_ratio,T,0.8052129152056342,0.0,513000
3,norm_ratio,F,0.5401165208239971,0.0,513000
3,norm_ratio,C,0.7478855865902597,0.0,513000
3,spim,I,0.7979309422927555,0.0,513000
3,spim,S,0.5246230545007045,0.0,513000
3,spim,T,0.7599994259030676,0.0,513000
3,spim,F,0.6921510840366648,0.0,513000
3,spim,C,0.3972673370806965,0.0,513000
4,cosine,I,0.5850984690811772,0.0,513000
4,cosine,S,0.31509590602121335,0.0,513000
4,cosine,T,0.41372449775661,0.0,513000
4,cosine,F,0.5614669265049382,0.0,513000
4,cosine,C,0.46584266353152404,0.0,513000
4,l2,I,0.42284233337440097,0.0,513000
4,l2,S,0.2505216733336864,0.0,513000
4,l2,T,0.41039606024551595,0.0,513000
4,l2,F,0.54061062318965,0.0,513000
4,l2,C,0.5100532863283405,0.0,513000
4,norm_ratio,I,0.8786634124657072,0.0,513000
4,norm_ratio,S,0.588311150436479,0.0,513000
4,norm_ratio,T,0.6633824130084085,0.0,513000
4,norm_ratio,F,0.4477289003560581,0.0,513000
4,norm_ratio,C,0.6875039401135778,0.0,513000
4,spim,I,0.7876825702136817,0.0,513000
4,spim,S,0.34792957258210644,0.0,513000
4,spim,T,0.6149268716575921,0.0,513000
4,spim,F,0.5504344780934515,0.0,513000
4,spim,C,0.46032866331007344,0.0,513000
5,cosine,I,0.5501197363268802,0.0,513000
5,cosine,S,0.20751339147382225,0.0,513000
5,cosine,T,0.15836821365937062,0.0,513000
5,cosine,F,0.4801196943868481,0.0,513000
5,cosine,C,0.34234526946050525,0.0,513000
5,l2,I,0.3309763661107278,0.0,513000
5,l2,S,0.20030750541202844,0.0,513000
5,l2,T,0.2135661529502223,0.0,513000
5,l2,F,0.4556742342822634,0.0,513000
5,l2,C,0.38108875137061315,0.0,513000
5,norm_ratio,I,0.8534788852024103,0.0,513000
5,norm_ratio,S,0.5076180857366516,0.0,513000
5,norm_ratio,T,0.4732568590922861,0.0,513000
5,norm_ratio,F,0.39421987553193694,0.0,513000
5,norm_ratio,C,0.5226611259807145,0.0,513000
5,spim,I,0.7609028192418729,0.0,513000
5,spim,S,0.22637945397182546,0.0,513000
5,spim,T,0.3346883997078563,0.0,513000
5,spim,F,0.47086884601044976,0.0,513000
5,spim,C,0.24493770091222744,0.0,513000
6,cosine,I,0.08617524112170634,0.0,513000
6,cosine,S,0.4261383617912785,0.0,513000
6,cosine,T,0.06804568929112029,0.0,513000
6,cosine,F,0.4302467788776962,0.0,513000
6,cosine,C,0.4751386232933537,0.0,513000
6,l2,I,0.5331338703563057,0.0,513000
6,l2,S,0.49713531390238913,0.0,513000
6,l2,T,0.4332901287494924,0.0,513000
6,l2,F,0.5369608196725808,0.0,513000
6,l2,C,0.49288458536504776,0.0,513000
6,norm_ratio,I,0.7852548229188726,0.0,513000
6,norm_ratio,S,0.4439067775945852,0.0,513000
6,norm_ratio,T,0.4647917631364871,0.0,513000
6,norm_ratio,F,0.49683551823819616,0.0,513000
6,norm_ratio,C,0.342936156447789,0.0,513000
6,spim,I,0.31158182680949637,0.0,513000
6,spim,S,0.4153051311638619,0.0,513000
6,spim,T,0.5346650987017464,0.0,513000
6,spim,F,0.40297387890238806,0.0,513000
6,spim,C,0.32980952448823025,0.0,513000
0,cosine,I,0.03855700298228293,1.3989060725979828e-108,514000
0,cosine,S,,,514000
0,cosine,T,,,514000
0,cosine,F,,,514000
0,cosine,C,,,514000
0,l2,I,,,514000
0,l2,S,0.7345932547979138,0.0,514000
0,l2,T,0.7345932547979138,0.0,514000
0,l2,F,0.7345932547979138,0.0,514000
0,l2,C,0.7345932547979138,0.0,514000
0,norm_ratio,I,,,514000
0,norm_ratio,S,,,514000
0,norm_ratio,T,,,514000
0,norm_ratio,F,,,514000
0,norm_ratio,C,,,514000
0,spim,I,0.03855700298228293,1.3989060725979828e-108,514000
0,spim,S,,,514000
0,spim,T,,,514000
0,spim,F,,,514000
0,spim,C,,,514000
1,cosine,I,0.7219028100925156,0.0,514000
1,cosine,S,0.6714320804522561,0.0,514000
1,cosine,T,0.18100412612566844,0.0,514000
1,cosine,F,0.8331982682589789,0.0,514000
1,cosine,C,0.5588361080147424,0.0,514000
1,l2,I,0.5087262096777655,0.0,514000
1,l2,S,0.7734085858789805,0.0,514000
1,l2,T,0.4385406795887201,0.0,514000
1,l2,F,0.8395895749415091,0.0,514000
1,l2,C,0.707999106040417,0.0,514000
1,norm_ratio,I,0.8209692300767186,0.0,514000
1,norm_ratio,S,0.6144829699820037,0.0,514000
1,norm_ratio,T,0.7557003121399523,0.0,514000
1,norm_ratio,F,0.6927546126682234,0.0,514000
1,norm_ratio,C,0.6485088856924309,0.0,514000
1,spim,I,0.8341879480726759,0.0,514000
1,spim,S,0.6641439298894212,0.0,514000
1,spim,T,0.46932990780323064,0.0,514000
1,spim,F,0.7862616365753237,0.0,514000
1,spim,C,0.48644883521381393,0.0,514000
2,cosine,I,0.705346236276262,0.0,514000
2,cosine,S,0.7324874882272413,0.0,514000
2,cosine,T,0.40269291411371333,0.0,514000
2,cosine,F,0.8397739205264142,0.0,514000
2,cosine,C,0.20376150510109087,0.0,514000
2,l2,I,0.4769514020552959,0.0,514000
2,l2,S,0.6094499829789433,0.0,514000
2,l2,T,0.5336741443837205,0.0,514000
2,l2,F,0.8428346175866513,0.0,514000
2,l2,C,0.47869059160530786,0.0,514000
2,norm_ratio,I,0.8618949182372988,0.0,514000
2,norm_ratio,S,0.6523424936651585,0.0,514000
2,norm_ratio,T,0.8574200321950427,0.0,514000
2,norm_ratio,F,0.6763622389292108,0.0,514000
2,norm_ratio,C,0.8280186927092054,0.0,514000
2,spim,I,0.8363304390772821,0.0,514000
2,spim,S,0.7262067230357213,0.0,514000
2,spim,T,0.7721289223607916,0.0,514000
2,spim,F,0.8125626846942471,0.0,514000
2,spim,C,0.3330870417644856,0.0,514000
3,cosine,I,0.6201628303811578,0.0,514000
3,cosine,S,0.5347636057297392,0.0,514000
3,cosine,T,0.45098503445017807,0.0,514000
3,cosine,F,0.7454832949127783,0.0,514000
3,cosine,C,0.3357420195278963,0.0,514000
3,l2,I,0.3676766135914527,0.0,514000
3,l2,S,0.364404762377314,0.0,514000
3,l2,T,0.5516693885459066,0.0,514000
3,l2,F,0.7320870082842161,0.0,514000
3,l2,C,0.4352204827621393,0.0,514000
3,norm_ratio,I,0.8661463611014846,0.0,514000
3,norm_ratio,S,0.53585627902709,0.0,514000
3,norm_ratio,T,0.8055610844416612,0.0,514000
3,norm_ratio,F,0.5395061524000184,0.0,514000
3,norm_ratio,C,0.7477877979568356,0.0,514000
3,spim,I,0.797489424591683,0.0,514000
3,spim,S,0.5245216244421137,0.0,514000
3,spim,T,0.7604143317161978,0.0,514000
3,spim,F,0.692081539662739,0.0,514000
3,spim,C,0.3973833679077479,0.0,514000
4,cosine,I,0.5846954870691999,0.0,514000
4,cosine,S,0.31467742265820847,0.0,514000
4,cosine,T,0.4149306428099836,0.0,514000
4,cosine,F,0.5620882092658066,0.0,514000
4,cosine,C,0.46445206411870893,0.0,514000
4,l2,I,0.42401451895355874,0.0,514000
4,l2,S,0.25017016802704095,0.0,514000
4,l2,T,0.41209379468280816,0.0,514000
4,l2,F,0.5410270526066727,0.0,514000
4,l2,C,0.509781567124082,0.0,514000
4,norm_ratio,I,0.8784893824822172,0.0,514000
4,norm_ratio,S,0.5891406650008553,0.0,514000
4,norm_ratio,T,0.6628792280397092,0.0,514000
4,norm_ratio,F,0.44795911346642153,0.0,514000
4,norm_ratio,C,0.6878717745610899,0.0,514000
4,spim,I,0.7871957655913955,0.0,514000
4,spim,S,0.3478478210901975,0.0,514000
4,spim,T,0.6161109150468286,0.0,514000
4,spim,F,0.5504690562691492,0.0,514000
4,spim,C,0.4590713126603131,0.0,514000
5,cosine,I,0.5478727593840264,0.0,514000
5,cosine,S,0.20724526692608466,0.0,514000
5,cosine,T,0.1571854206096167,0.0,514000
5,cosine,F,0.47886215102050694,0.0,514000
5,cosine,C,0.34122947603817555,0.0,514000
5,l2,I,0.3299448117977803,0.0,514000
5,l2,S,0.200308033858139,0.0,514000
5,l2,T,0.21325989328385817,0.0,514000
5,l2,F,0.45439063692702797,0.0,514000
5,l2,C,0.37954787716790384,0.0,514000
5,norm_ratio,I,0.8533951900221528,0.0,514000
5,norm_ratio,S,0.5081959307519416,0.0,514000
5,norm_ratio,T,0.4701202944858777,0.0,514000
5,norm_ratio,F,0.3931554549052376,0.0,514000
5,norm_ratio,C,0.5227418329092681,0.0,514000
5,spim,I,0.7598828933249296,0.0,514000
5,spim,S,0.2266256380613265,0.0,514000
5,spim,T,0.3345058095046856,0.0,514000
5,spim,F,0.4679214490732614,0.0,514000
5,spim,C,0.2427496930004104,0.0,514000
6,cosine,I,0.08499535644909732,0.0,514000
6,cosine,S,0.4269189438146045,0.0,514000
6,cosine,T,0.07210979236876032,0.0,514000
6,cosine,F,0.43272945676596714,0.0,514000
6,cosine,C,0.47341266216614114,0.0,514000
6,l2,I,0.5324009021436585,0.0,514000
6,l2,S,0.49781833333059866,0.0,514000
6,l2,T,0.4338382234791768,0.0,514000
6,l2,F,0.5374115547587827,0.0,514000
6,l2,C,0.49211828840539584,0.0,514000
6,norm_ratio,I,0.7855910174967327,0.0,514000
6,norm_ratio,S,0.44594011352217944,0.0,514000
6,norm_ratio,T,0.46342291046930545,0.0,514000
6,norm_ratio,F,0.4945910779500912,0.0,514000
6,norm_ratio,C,0.34455130594463856,0.0,514000
6,spim,I,0.30827096944577576,0.0,514000
6,spim,S,0.4161210794828814,0.0,514000
6,spim,T,0.5360778100137906,0.0,514000
6,spim,F,0.4067616791573719,0.0,514000
6,spim,C,0.32849460994359464,0.0,514000
0,cosine,I,-0.02437500882761512,1.7609521094747554e-44,515000
0,cosine,S,,,515000
0,cosine,T,,,515000
0,cosine,F,,,515000
0,cosine,C,,,515000
0,l2,I,,,515000
0,l2,S,0.7349750844562091,0.0,515000
0,l2,T,0.7349750844562091,0.0,515000
0,l2,F,0.7349750844562091,0.0,515000
0,l2,C,0.7349750844562091,0.0,515000
0,norm_ratio,I,,,515000
0,norm_ratio,S,,,515000
0,norm_ratio,T,,,515000
0,norm_ratio,F,,,515000
0,norm_ratio,C,,,515000
0,spim,I,-0.02437500882761512,1.7609521094747554e-44,515000
0,spim,S,,,515000
0,spim,T,,,515000
0,spim,F,,,515000
0,spim,C,,,515000
1,cosine,I,0.7235334610671409,0.0,515000
1,cosine,S,0.6729484174515239,0.0,515000
1,cosine,T,0.18094880201337496,0.0,515000
1,cosine,F,0.8334464327700395,0.0,515000
1,cosine,C,0.5572235888011741,0.0,515000
1,l2,I,0.5105534203043104,0.0,515000
1,l2,S,0.7731190010580418,0.0,515000
1,l2,T,0.4386125293957808,0.0,515000
1,l2,F,0.839742452506407,0.0,515000
1,l2,C,0.7076099944753728,0.0,515000
1,norm_ratio,I,0.8204481890097034,0.0,515000
1,norm_ratio,S,0.6156932983558712,0.0,515000
1,norm_ratio,T,0.7562356164513205,0.0,515000
1,norm_ratio,F,0.6923007868621152,0.0,515000
1,norm_ratio,C,0.6470802773080545,0.0,515000
1,spim,I,0.8340164805032054,0.0,515000
1,spim,S,0.6656880779495328,0.0,515000
1,spim,T,0.46959334976187317,0.0,515000
1,spim,F,0.7861406284404168,0.0,515000
1,spim,C,0.48537267518250216,0.0,515000
2,cosine,I,0.7047243422638683,0.0,515000
2,cosine,S,0.7327762674811681,0.0,515000
2,cosine,T,0.4023815846360146,0.0,515000
2,cosine,F,0.8396486327987394,0.0,515000
2,cosine,C,0.20545605803444675,0.0,515000
2,l2,I,0.47753730383838794,0.0,515000
2,l2,S,0.6088771313727371,0.0,515000
2,l2,T,0.533787834146169,0.0,515000
2,l2,F,0.8425665074052876,0.0,515000
2,l2,C,0.480771160651241,0.0,515000
2,norm_ratio,I,0.8614324875914025,0.0,515000
2,norm_ratio,S,0.6518069439271005,0.0,515000
2,norm_ratio,T,0.857839686668438,0.0,515000
2,norm_ratio,F,0.6757774412677956,0.0,515000
2,norm_ratio,C,0.8275447388160164,0.0,515000
2,spim,I,0.8354156694394131,0.0,515000
2,spim,S,0.7264774435930519,0.0,515000
2,spim,T,0.7724247558242329,0.0,515000
2,spim,F,0.8123240191441325,0.0,515000
2,spim,C,0.3341598443113439,0.0,515000
3,cosine,I,0.620404590570294,0.0,515000
3,cosine,S,0.5344673089623451,0.0,515000
3,cosine,T,0.4500300981040357,0.0,515000
3,cosine,F,0.7450838554697159,0.0,515000
3,cosine,C,0.3343666436767836,0.0,515000
3,l2,I,0.3676255104199331,0.0,515000
3,l2,S,0.36405753100723653,0.0,515000
3,l2,T,0.5511141459895046,0.0,515000
3,l2,F,0.7314503437598137,0.0,515000
3,l2,C,0.43436289742015516,0.0,515000
3,norm_ratio,I,0.8657144583464164,0.0,515000
3,norm_ratio,S,0.5350255506016842,0.0,515000
3,norm_ratio,T,0.8055972415019941,0.0,515000
3,norm_ratio,F,0.5370965175654904,0.0,515000
3,norm_ratio,C,0.7472824661463845,0.0,515000
3,spim,I,0.7966174798261456,0.0,515000
3,spim,S,0.524391583773457,0.0,515000
3,spim,T,0.7604695781488848,0.0,515000
3,spim,F,0.6909905348225996,0.0,515000
3,spim,C,0.39575702069098484,0.0,515000
4,cosine,I,0.5837231250200672,0.0,515000
4,cosine,S,0.31396878353433494,0.0,515000
4,cosine,T,0.41612152410486425,0.0,515000
4,cosine,F,0.5623285608255919,0.0,515000
4,cosine,C,0.46260210288236175,0.0,515000
4,l2,I,0.42594504798810395,0.0,515000
4,l2,S,0.25072686872930017,0.0,515000
4,l2,T,0.41417740678973264,0.0,515000
4,l2,F,0.5406008587867507,0.0,515000
4,l2,C,0.5093585912814258,0.0,515000
4,norm_ratio,I,0.877989907520468,0.0,515000
4,norm_ratio,S,0.5909985757244471,0.0,515000
4,norm_ratio,T,0.6620956352053294,0.0,515000
4,norm_ratio,F,0.4470884433269616,0.0,515000
4,norm_ratio,C,0.6884501231294503,0.0,515000
4,spim,I,0.7862104813451065,0.0,515000
4,spim,S,0.3473154999434598,0.0,515000
4,spim,T,0.6167898046110275,0.0,515000
4,spim,F,0.549611767671463,0.0,515000
4,spim,C,0.45720305950093054,0.0,515000
5,cosine,I,0.5446680024089386,0.0,515000
5,cosine,S,0.20466601501261758,0.0,515000
5,cosine,T,0.15535974257932988,0.0,515000
5,cosine,F,0.4768827223146907,0.0,515000
5,cosine,C,0.3390941672966009,0.0,515000
5,l2,I,0.32986572205462256,0.0,515000
5,l2,S,0.19950572591009194,0.0,515000
5,l2,T,0.2120233427011763,0.0,515000
5,l2,F,0.4522184800692249,0.0,515000
5,l2,C,0.3780248568081817,0.0,515000
5,norm_ratio,I,0.8530715259249482,0.0,515000
5,norm_ratio,S,0.5098245792789556,0.0,515000
5,norm_ratio,T,0.46827051316840296,0.0,515000
5,norm_ratio,F,0.391905489146214,0.0,515000
5,norm_ratio,C,0.5231122686996197,0.0,515000
5,spim,I,0.7582496515465275,0.0,515000
5,spim,S,0.2243050842831311,0.0,515000
5,spim,T,0.3335627814353832,0.0,515000
5,spim,F,0.46406127944518916,0.0,515000
5,spim,C,0.23930707908232599,0.0,515000
6,cosine,I,0.08352572799066325,0.0,515000
6,cosine,S,0.4268374639923687,0.0,515000
6,cosine,T,0.07688090055969009,0.0,515000
6,cosine,F,0.4345850498613779,0.0,515000
6,cosine,C,0.47171170571689364,0.0,515000
6,l2,I,0.5320439601063974,0.0,515000
6,l2,S,0.4981152190484473,0.0,515000
6,l2,T,0.43351531896671064,0.0,515000
6,l2,F,0.5367616530216668,0.0,515000
6,l2,C,0.4908509003911018,0.0,515000
6,norm_ratio,I,0.7854090595015035,0.0,515000
6,norm_ratio,S,0.4458507544852963,0.0,515000
6,norm_ratio,T,0.4599068105045604,0.0,515000
6,norm_ratio,F,0.492849622426197,0.0,515000
6,norm_ratio,C,0.34464036534599846,0.0,515000
6,spim,I,0.3040690668942684,0.0,515000
6,spim,S,0.4157346426456393,0.0,515000
6,spim,T,0.5369901327968265,0.0,515000
6,spim,F,0.4100274916007907,0.0,515000
6,spim,C,0.3280121579523073,0.0,515000
0,cosine,I,0.043244439693762356,4.214896229347616e-136,516000
0,cosine,S,,,516000
0,cosine,T,,,516000
0,cosine,F,,,516000
0,cosine,C,,,516000
0,l2,I,,,516000
0,l2,S,0.7353784029496423,0.0,516000
0,l2,T,0.7353784029496423,0.0,516000
0,l2,F,0.7353784029496423,0.0,516000
0,l2,C,0.7353784029496423,0.0,516000
0,norm_ratio,I,,,516000
0,norm_ratio,S,,,516000
0,norm_ratio,T,,,516000
0,norm_ratio,F,,,516000
0,norm_ratio,C,,,516000
0,spim,I,0.043244439693762356,4.214896229347616e-136,516000
0,spim,S,,,516000
0,spim,T,,,516000
0,spim,F,,,516000
0,spim,C,,,516000
1,cosine,I,0.7248813713768323,0.0,516000
1,cosine,S,0.6737604843464158,0.0,516000
1,cosine,T,0.1809055034059597,0.0,516000
1,cosine,F,0.8336093740830014,0.0,516000
1,cosine,C,0.5569683647664722,0.0,516000
1,l2,I,0.512134624830457,0.0,516000
1,l2,S,0.7729179222135673,0.0,516000
1,l2,T,0.438054484089218,0.0,516000
1,l2,F,0.8397292871391464,0.0,516000
1,l2,C,0.7064241052582142,0.0,516000
1,norm_ratio,I,0.8204474585548983,0.0,516000
1,norm_ratio,S,0.6163942079966188,0.0,516000
1,norm_ratio,T,0.7562415718488201,0.0,516000
1,norm_ratio,F,0.6914223362982946,0.0,516000
1,norm_ratio,C,0.6465124547968061,0.0,516000
1,spim,I,0.8339486456903316,0.0,516000
1,spim,S,0.6664880575022694,0.0,516000
1,spim,T,0.4696092764157916,0.0,516000
1,spim,F,0.7857866108975219,0.0,516000
1,spim,C,0.48555078025534787,0.0,516000
2,cosine,I,0.704514626390713,0.0,516000
2,cosine,S,0.7329042675686938,0.0,516000
2,cosine,T,0.4008100059266479,0.0,516000
2,cosine,F,0.8397752051319198,0.0,516000
2,cosine,C,0.20600436914182396,0.0,516000
2,l2,I,0.4785147968540895,0.0,516000
2,l2,S,0.6088809978479477,0.0,516000
2,l2,T,0.5325310863554933,0.0,516000
2,l2,F,0.8426412666345727,0.0,516000
2,l2,C,0.48120235346023826,0.0,516000
2,norm_ratio,I,0.861348539519658,0.0,516000
2,norm_ratio,S,0.6514815324546034,0.0,516000
2,norm_ratio,T,0.8581912812781088,0.0,516000
2,norm_ratio,F,0.6751778226849555,0.0,516000
2,norm_ratio,C,0.8275849135319937,0.0,516000
2,spim,I,0.8348961105997481,0.0,516000
2,spim,S,0.7264233106885274,0.0,516000
2,spim,T,0.7722109296007381,0.0,516000
2,spim,F,0.8121584199872682,0.0,516000
2,spim,C,0.33526084792108707,0.0,516000
3,cosine,I,0.6204921279301927,0.0,516000
3,cosine,S,0.5349898610581099,0.0,516000
3,cosine,T,0.44837070524669187,0.0,516000
3,cosine,F,0.7451757332123315,0.0,516000
3,cosine,C,0.3336435288471787,0.0,516000
3,l2,I,0.3671184605949003,0.0,516000
3,l2,S,0.36423530987645636,0.0,516000
3,l2,T,0.54962454417969,0.0,516000
3,l2,F,0.7315563154989703,0.0,516000
3,l2,C,0.4339396132057456,0.0,516000
3,norm_ratio,I,0.8656441705824236,0.0,516000
3,norm_ratio,S,0.5346239085197869,0.0,516000
3,norm_ratio,T,0.8052355310147342,0.0,516000
3,norm_ratio,F,0.5365383910397837,0.0,516000
3,norm_ratio,C,0.7469204131701351,0.0,516000
3,spim,I,0.7957914805435583,0.0,516000
3,spim,S,0.524589052990009,0.0,516000
3,spim,T,0.7599049394611433,0.0,516000
3,spim,F,0.6909073545077705,0.0,516000
3,spim,C,0.39521812158871483,0.0,516000
4,cosine,I,0.5833520822985598,0.0,516000
4,cosine,S,0.3122946929660542,0.0,516000
4,cosine,T,0.4150731552429457,0.0,516000
4,cosine,F,0.561727084940828,0.0,516000
4,cosine,C,0.46134532345904555,0.0,516000
4,l2,I,0.42745022420965634,0.0,516000
4,l2,S,0.24919808300094176,0.0,516000
4,l2,T,0.41318742875387077,0.0,516000
4,l2,F,0.539120306690088,0.0,516000
4,l2,C,0.5087761487472773,0.0,516000
4,norm_ratio,I,0.8779649880066477,0.0,516000
4,norm_ratio,S,0.5917294419823776,0.0,516000
4,norm_ratio,T,0.6602720233121039,0.0,516000
4,norm_ratio,F,0.4476946182513252,0.0,516000
4,norm_ratio,C,0.6881469864344567,0.0,516000
4,spim,I,0.7859750220457346,0.0,516000
